QUERYID	BIN_ID	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	in_curated_db	in_HRGM	novel
TLL11_bin.7_c00005_opera_c...region001	TLL11_bin.7	415	opera_contig_162545	20144	13	sactipeptide	antismash	NA	Isolate	Ruminococcus_A_sp003011855	FALSE	TRUE	FALSE
TLL11_bin.7_c00008_opera_c...region001	TLL11_bin.7	5293	opera_contig_162548	46799	57	NRPS	antismash	NA	Isolate	Ruminococcus_A_sp003011855	FALSE	FALSE	TRUE
TLL11_bin.70_c00003_opera_c...region001	TLL11_bin.70	490	opera_contig_163265	20141	14	sactipeptide	antismash	NA	MAG	CAG-127_sp900319515	FALSE	FALSE	TRUE
TLL11_bin.73_c00051_opera_c...region001	TLL11_bin.73	14343	opera_contig_161770	26498	22	arylpolyene	antismash	NA	Isolate	Alistipes_onderdonkii	FALSE	FALSE	TRUE
TLL11_bin.78_c00013_opera_c...region001	TLL11_bin.78	5461	opera_contig_161994	49022	46	NRPS	antismash	NA	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
TLL11_bin.78_c00016_opera_c...region001	TLL11_bin.78	15942	opera_contig_161998	24213	23	NRPS	antismash	NA	MAG	Blautia_A_sp900066165	FALSE	TRUE	FALSE
TLL11_bin.79_c00022_opera_c...region001	TLL11_bin.79	14419	opera_contig_163031	47510	34	arylpolyene	antismash	NA	Isolate	Bacteroides_B_vulgatus	TRUE	FALSE	FALSE
TLL11_bin.80_c00002_opera_c...region001	TLL11_bin.80	182	opera_contig_162390	10279	11	bacteriocin	antismash	NA	Isolate	Ruminococcus_E_bromii_B	FALSE	FALSE	TRUE
TLL11_bin.80_c00002_opera_c...region002	TLL11_bin.80	258	opera_contig_162390	20153	15	sactipeptide	antismash	NA	Isolate	Ruminococcus_E_bromii_B	FALSE	TRUE	FALSE
TLL11_bin.80_c00002_opera_c...region003	TLL11_bin.80	15945	opera_contig_162390	85525	77	ladderane;NRPS	antismash	NA	Isolate	Ruminococcus_E_bromii_B	FALSE	FALSE	TRUE
TLL11_bin.88_c00015_opera_c...region001	TLL11_bin.88	14335	opera_contig_164518	20903	18	terpene	antismash	NA	Isolate	Raoultibacter_timonensis	FALSE	TRUE	FALSE
TLL11_bin.88_c00016_opera_c...region001	TLL11_bin.88	5294	opera_contig_164519	49132	33	NRPS	antismash	NA	Isolate	Raoultibacter_timonensis	FALSE	TRUE	FALSE
TLL11_bin.88_c00017_opera_c...region001	TLL11_bin.88	108	opera_contig_164520	10813	8	bacteriocin	antismash	NA	Isolate	Raoultibacter_timonensis	FALSE	FALSE	TRUE
TLL11_bin.89_c00007_opera_c...region001	TLL11_bin.89	14452	opera_contig_162723	29842	24	betalactone	antismash	NA	Isolate	Lachnospira_sp003537285	FALSE	FALSE	TRUE
TLL11_bin.9_opera_contig_107.region001	TLL11_bin.9	109	opera_contig_107	20147	19	sactipeptide	antismash	NA	MAG	Clostridiaceae_SGB_4718	FALSE	FALSE	TRUE
TLL11_bin.9_opera_contig_299.region001	TLL11_bin.9	110	opera_contig_299	10267	12	bacteriocin	antismash	NA	MAG	Clostridiaceae_SGB_4718	FALSE	FALSE	TRUE
TLL11_bin.9_opera_contig_69.region001	TLL11_bin.9	111	opera_contig_69	10369	9	bacteriocin	antismash	NA	MAG	Clostridiaceae_SGB_4718	FALSE	FALSE	TRUE
TLL11_bin.95_c00026_opera_c...region001	TLL11_bin.95	175	opera_contig_161730	16479	12	sactipeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_J	TRUE	TRUE	FALSE
TLL12_bin.16_c00005_opera_c...region001	TLL12_bin.16	159	opera_contig_189451	20165	16	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL12_bin.16_c00006_opera_c...region001	TLL12_bin.16	160	opera_contig_189452	19337	17	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL12_bin.16_c00006_opera_c...region002	TLL12_bin.16	480	opera_contig_189452	20165	18	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL12_bin.16_c00007_opera_c...region001	TLL12_bin.16	458	opera_contig_189453	20165	18	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	TRUE	FALSE
TLL12_bin.16_c00008_opera_c...region001	TLL12_bin.16	278	opera_contig_189454	18642	16	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL12_bin.16_c00008_opera_c...region002	TLL12_bin.16	131	opera_contig_189454	25851	23	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL12_bin.16_c00011_opera_c...region001	TLL12_bin.16	394	opera_contig_189457	20141	16	sactipeptide	antismash	NA	Isolate	Blautia_A_massiliensis	TRUE	FALSE	FALSE
TLL12_bin.16_c00014_opera_c...region001	TLL12_bin.16	357	opera_contig_190743	12374	10	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL12_bin.16_opera_contig_157.region001	TLL12_bin.16	368	opera_contig_157	20165	14	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL12_bin.2_c00007_opera_c...region001	TLL12_bin.2	158	opera_contig_190831	20147	17	sactipeptide	antismash	NA	Isolate	Gemmiger_formicilis	TRUE	TRUE	FALSE
TLL12_bin.2_c00010_opera_c...region001	TLL12_bin.2	112	opera_contig_190835	20156	16	lassopeptide	antismash	NA	Isolate	Gemmiger_formicilis	FALSE	FALSE	TRUE
TLL12_bin.22_c00004_opera_c...region001	TLL12_bin.22	398	opera_contig_194181	20141	17	sactipeptide	antismash	NA	Isolate	Dorea_longicatena	TRUE	FALSE	FALSE
TLL12_bin.3_c00002_opera_c...region001	TLL12_bin.3	5273	opera_contig_189500	42577	37	NRPS-like	antismash	NA	MAG	CAG-180_sp000432435	FALSE	FALSE	TRUE
TLL12_bin.38_c00114_opera_c...region001	TLL12_bin.38	113	opera_contig_189895	15570	20	sactipeptide	antismash	NA	Isolate	Flavonifractor_sp000508885	TRUE	FALSE	FALSE
TLL12_bin.39_c00036_opera_c...region001	TLL12_bin.39	574	opera_contig_190220	20147	16	sactipeptide	antismash	NA	MAG	Ruminococcaceae_SGB_15291	FALSE	TRUE	FALSE
TLL12_bin.39_c00039_opera_c...region001	TLL12_bin.39	114	opera_contig_190845	20156	15	lassopeptide	antismash	NA	MAG	Ruminococcaceae_SGB_15291	TRUE	FALSE	FALSE
TLL12_bin.43_c00009_opera_c...region001	TLL12_bin.43	223	opera_contig_189474	23162	16	lanthipeptide	antismash	NA	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
TLL12_bin.45_c00003_opera_c...region001	TLL12_bin.45	345	opera_contig_189426	20141	16	sactipeptide	antismash	NA	MAG	Gemmiger_sp003476825	FALSE	FALSE	TRUE
TLL12_bin.48_c00159_opera_c...region001	TLL12_bin.48	429	opera_contig_189694	20141	18	sactipeptide	antismash	NA	MAG	Blautia_A_sp900066165	TRUE	FALSE	FALSE
TLL12_bin.48_c00176_opera_c...region001	TLL12_bin.48	5295	opera_contig_189712	26287	32	NRPS	antismash	NA	MAG	Blautia_A_sp900066165	FALSE	TRUE	FALSE
TLL12_bin.5_c00002_opera_c...region001	TLL12_bin.5	223	opera_contig_193393	15305	16	lanthipeptide	antismash	NA	Isolate	Bifidobacterium_bifidum	FALSE	FALSE	TRUE
TLL12_bin.54_c00010_opera_c...region001	TLL12_bin.54	14336	opera_contig_193284	31787	29	betalactone	antismash	NA	MAG	Ruminococcus_E_sp003526955	FALSE	TRUE	FALSE
TLL12_bin.57_c00025_opera_c...region001	TLL12_bin.57	60	opera_contig_192687	20147	24	sactipeptide	antismash	NA	MAG	Clostridiales_unclassified_SGB_15121	FALSE	FALSE	TRUE
TLL12_bin.66_c00045_opera_c...region001	TLL12_bin.66	304	opera_contig_190150	20147	22	sactipeptide	antismash	NA	MAG	Ruminococcaceae_UMGS581	FALSE	TRUE	FALSE
TLL12_bin.66_c00045_opera_c...region002	TLL12_bin.66	115	opera_contig_190150	20141	17	lassopeptide	antismash	NA	MAG	Ruminococcaceae_UMGS581	FALSE	FALSE	TRUE
TLL12_bin.75_c00034_opera_c...region001	TLL12_bin.75	288	opera_contig_193924	20144	19	sactipeptide	antismash	NA	Isolate	Ruminococcus_D_bicirculans	TRUE	TRUE	FALSE
TLL12_bin.75_c00059_opera_c...region001	TLL12_bin.75	5301	opera_contig_193950	20478	25	NRPS-like	antismash	NA	Isolate	Ruminococcus_D_bicirculans	FALSE	FALSE	TRUE
TLL12_bin.8_c00002_opera_c...region001	TLL12_bin.8	125	opera_contig_193917	20171	15	sactipeptide	antismash	NA	Isolate	Dialister_sp900343095	FALSE	FALSE	TRUE
TLL12_bin.80_c00002_opera_c...region001	TLL12_bin.80	251	opera_contig_190182	23030	20	lanthipeptide	antismash	NA	Isolate	Sellimonas_intestinalis	TRUE	FALSE	FALSE
TLL12_bin.80_c00011_opera_c...region001	TLL12_bin.80	5270	opera_contig_190191	25742	29	NRPS	antismash	NA	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
TLL12_bin.82_c00002_opera_c...region001	TLL12_bin.82	481	opera_contig_190262	20153	17	sactipeptide	antismash	NA	Isolate	Holdemanella_biformis	TRUE	TRUE	FALSE
TLL12_bin.82_c00004_opera_c...region001	TLL12_bin.82	416	opera_contig_190264	10279	8	bacteriocin	antismash	NA	Isolate	Holdemanella_biformis	FALSE	FALSE	TRUE
TLL12_bin.84_c00009_opera_c...region001	TLL12_bin.84	571	opera_contig_193730	20144	24	sactipeptide	antismash	NA	MAG	CAG-41_sp900066215	FALSE	TRUE	FALSE
TLL12_bin.86_c00001_opera_c...region001	TLL12_bin.86	397	opera_contig_194191	20144	13	sactipeptide	antismash	NA	Isolate	Acidaminococcus_intestini	TRUE	TRUE	FALSE
TLL12_bin.87_c00002_opera_c...region001	TLL12_bin.87	307	opera_contig_191470	20147	15	sactipeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_C	TRUE	TRUE	FALSE
TLL12_bin.9_c00053_opera_c...region001	TLL12_bin.9	39	opera_contig_194145	11822	13	sactipeptide	antismash	NA	MAG	CAG-83_sp000431575	FALSE	TRUE	FALSE
TLL12_bin.94_c00011_opera_c...region001	TLL12_bin.94	71	opera_contig_190218	20144	17	sactipeptide	antismash	NA	MAG	KLE1615_sp900066985	TRUE	FALSE	FALSE
TLL12_bin.96_c00002_opera_c...region001	TLL12_bin.96	550	opera_contig_190813	20144	17	sactipeptide	antismash	NA	Isolate	Agathobaculum_butyriciproducens	FALSE	TRUE	FALSE
TLL12_bin.97_c00039_opera_c...region001	TLL12_bin.97	14452	opera_contig_190594	28326	24	betalactone	antismash	NA	Isolate	Lachnospira_sp003537285	FALSE	FALSE	TRUE
TLL13_bin.106_c00023_opera_c...region001	TLL13_bin.106	15949	opera_contig_222551	43222	45	NRPS	antismash	NA	Isolate	Agathobacter_rectale	FALSE	TRUE	FALSE
TLL13_bin.108_c00025_opera_c...region001	TLL13_bin.108	269	opera_contig_223647	20156	13	lassopeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_K	FALSE	FALSE	TRUE
TLL13_bin.108_c00034_opera_c...region001	TLL13_bin.108	175	opera_contig_223659	20147	15	sactipeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_K	TRUE	TRUE	FALSE
TLL13_bin.11_c00006_opera_c...region001	TLL13_bin.11	348	opera_contig_224262	20144	12	sactipeptide	antismash	NA	Isolate	Faecalicatena_torques	TRUE	TRUE	FALSE
TLL13_bin.113_c00043_opera_c...region001	TLL13_bin.113	5296	opera_contig_224097	36681	24	NRPS	antismash	NA	Isolate	Eisenbergiella_tayi	FALSE	FALSE	TRUE
TLL13_bin.115_c00015_opera_c...region001	TLL13_bin.115	398	opera_contig_224881	20141	17	sactipeptide	antismash	NA	Isolate	Dorea_longicatena	TRUE	FALSE	FALSE
TLL13_bin.2_c00010_opera_c...region001	TLL13_bin.2	5302	opera_contig_222685	42952	38	NRPS	antismash	NA	MAG	CAG-177_sp003514385	FALSE	FALSE	TRUE
TLL13_bin.2_c00012_opera_c...region001	TLL13_bin.2	116	opera_contig_222687	20138	16	sactipeptide	antismash	NA	MAG	CAG-177_sp003514385	FALSE	TRUE	FALSE
TLL13_bin.36_c00036_opera_c...region001	TLL13_bin.36	117	opera_contig_4763	4099	4	bacteriocin	antismash	NA	Isolate	Enorma_massiliensis	FALSE	FALSE	TRUE
TLL13_bin.37_c00005_opera_c...region001	TLL13_bin.37	258	opera_contig_222232	20153	16	sactipeptide	antismash	NA	Isolate	Ruminococcus_E_bromii_B	FALSE	TRUE	FALSE
TLL13_bin.37_c00008_opera_c...region001	TLL13_bin.37	15945	opera_contig_222240	42199	42	ladderane	antismash	NA	Isolate	Ruminococcus_E_bromii_B	FALSE	FALSE	TRUE
TLL13_bin.37_opera_contig_292.region001	TLL13_bin.37	15945	opera_contig_292	55015	52	ladderane;NRPS	antismash	NA	Isolate	Ruminococcus_E_bromii_B	FALSE	FALSE	TRUE
TLL13_bin.4_c00018_opera_c...region001	TLL13_bin.4	14452	opera_contig_222672	28179	22	betalactone	antismash	NA	Isolate	Lachnospira_sp003537285	FALSE	FALSE	TRUE
TLL13_bin.58_opera_contig_52.region001	TLL13_bin.58	118	opera_contig_52	20147	22	sactipeptide	antismash	NA	MAG	Clostridiaceae_SGB_14311	FALSE	FALSE	TRUE
TLL13_bin.59_c00006_opera_c...region001	TLL13_bin.59	391	opera_contig_224818	20144	17	sactipeptide	antismash	NA	Isolate	Ruminococcus_D_bicirculans	TRUE	FALSE	FALSE
TLL13_bin.62_c00012_opera_c...region001	TLL13_bin.62	5269	opera_contig_222924	53369	48	NRPS	antismash	NA	Isolate	Escherichia_flexneri	TRUE	FALSE	FALSE
TLL13_bin.62_c00027_opera_c...region001	TLL13_bin.62	532	opera_contig_224397	20966	17	thiopeptide	antismash	NA	Isolate	Escherichia_flexneri	TRUE	TRUE	FALSE
TLL13_bin.67_c00016_opera_c...region001	TLL13_bin.67	307	opera_contig_223578	20243	14	sactipeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_C	TRUE	TRUE	FALSE
TLL13_bin.68_c00027_opera_c...region001	TLL13_bin.68	551	opera_contig_222502	20144	18	sactipeptide	antismash	NA	MAG	KLE1615_sp900066985	TRUE	FALSE	FALSE
TLL13_bin.78_c00001_opera_c...region001	TLL13_bin.78	314	opera_contig_224695	20156	18	sactipeptide	antismash	NA	MAG	UBA1417_sp003531055	FALSE	FALSE	TRUE
TLL13_bin.8_c00007_opera_c...region001	TLL13_bin.8	345	opera_contig_221437	20141	17	sactipeptide	antismash	NA	MAG	Gemmiger_sp003476825	FALSE	FALSE	TRUE
TLL13_bin.81_c00031_opera_c...region001	TLL13_bin.81	14361	opera_contig_221468	23953	17	betalactone	antismash	NA	Isolate	Cloacibacillus_porcorum	FALSE	TRUE	FALSE
TLL13_bin.81_c00091_opera_c...region001	TLL13_bin.81	229	opera_contig_221529	6719	9	bacteriocin	antismash	NA	Isolate	Cloacibacillus_porcorum	TRUE	TRUE	FALSE
TLL13_bin.9_c00003_opera_c...region001	TLL13_bin.9	14328	opera_contig_222189	21860	25	TfuA-related	antismash	NA	Isolate	Methanobrevibacter_A_smithii	FALSE	TRUE	FALSE
TLL13_bin.95_c00014_opera_c...region001	TLL13_bin.95	14337	opera_contig_222705	23908	19	betalactone	antismash	NA	Isolate	Senegalimassilia_anaerobia	FALSE	TRUE	FALSE
TLL13_bin.96_c00009_opera_c...region001	TLL13_bin.96	523	opera_contig_221557	20138	25	sactipeptide	antismash	NA	MAG	Ruminococcus_C_sp000437175	FALSE	FALSE	TRUE
TLL13_bin.96_c00031_opera_c...region001	TLL13_bin.96	15929	opera_contig_221584	26197	26	ladderane;NRPS	antismash	NA	MAG	Ruminococcus_C_sp000437175	FALSE	FALSE	TRUE
TLL14_bin.101_c00010_opera_c...region001	TLL14_bin.101	5311	opera_contig_178020	43235	34	NRPS	antismash	NA	MAG	Blautia_A_sp900066335	FALSE	TRUE	FALSE
TLL14_bin.101_c00011_opera_c...region001	TLL14_bin.101	14	opera_contig_178023	19284	17	lassopeptide	antismash	NA	MAG	Blautia_A_sp900066335	FALSE	FALSE	TRUE
TLL14_bin.101_c00011_opera_c...region002	TLL14_bin.101	221	opera_contig_178023	20165	19	lassopeptide	antismash	NA	MAG	Blautia_A_sp900066335	FALSE	FALSE	TRUE
TLL14_bin.12_c00006_opera_c...region001	TLL14_bin.12	14337	opera_contig_176061	23908	12	betalactone	antismash	NA	Isolate	Senegalimassilia_anaerobia	FALSE	TRUE	FALSE
TLL14_bin.13_c00004_opera_c...region001	TLL14_bin.13	481	opera_contig_175942	20153	18	sactipeptide	antismash	NA	Isolate	Holdemanella_biformis	TRUE	TRUE	FALSE
TLL14_bin.13_c00004_opera_c...region002	TLL14_bin.13	119	opera_contig_175942	9275	12	bacteriocin	antismash	NA	Isolate	Holdemanella_biformis	FALSE	TRUE	FALSE
TLL14_bin.13_c00004_opera_c...region003	TLL14_bin.13	416	opera_contig_175942	10279	8	bacteriocin	antismash	NA	Isolate	Holdemanella_biformis	FALSE	FALSE	TRUE
TLL14_bin.14_c00031_opera_c...region001	TLL14_bin.14	415	opera_contig_175855	20144	15	sactipeptide	antismash	NA	Isolate	Ruminococcus_A_sp003011855	FALSE	TRUE	FALSE
TLL14_bin.17_c00006_opera_c...region001	TLL14_bin.17	398	opera_contig_178527	20141	17	sactipeptide	antismash	NA	Isolate	Dorea_longicatena	TRUE	FALSE	FALSE
TLL14_bin.18_c00007_opera_c...region001	TLL14_bin.18	2	opera_contig_178660	20141	17	sactipeptide	antismash	NA	Isolate	Megamonas_funiformis	TRUE	FALSE	FALSE
TLL14_bin.18_c00007_opera_c...region002	TLL14_bin.18	120	opera_contig_178660	10519	12	bacteriocin	antismash	NA	Isolate	Megamonas_funiformis	FALSE	FALSE	TRUE
TLL14_bin.20_c00023_opera_c...region001	TLL14_bin.20	5461	opera_contig_174823	48991	33	NRPS	antismash	NA	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
TLL14_bin.20_c00026_opera_c...region001	TLL14_bin.20	37	opera_contig_174827	10339	6	bacteriocin	antismash	NA	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
TLL14_bin.20_c00036_opera_c...region001	TLL14_bin.20	15942	opera_contig_174842	26947	25	NRPS	antismash	NA	MAG	Blautia_A_sp900066165	FALSE	TRUE	FALSE
TLL14_bin.22_c00091_opera_c...region001	TLL14_bin.22	5420	opera_contig_5255	2699	2	NRPS-like	antismash	NA	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
TLL14_bin.22_c00119_opera_c...region001	TLL14_bin.22	5297	opera_contig_174902	23462	23	NRPS	antismash	NA	Isolate	Bilophila_wadsworthia	FALSE	TRUE	FALSE
TLL14_bin.22_c00230_opera_c...region001	TLL14_bin.22	5402	opera_contig_175024	3807	2	NRPS-like	antismash	NA	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
TLL14_bin.36_c00006_opera_c...region001	TLL14_bin.36	411	opera_contig_176028	20144	19	sactipeptide	antismash	NA	Isolate	Coprococcus_B_comes	TRUE	TRUE	FALSE
TLL14_bin.39_c00023_opera_c...region001	TLL14_bin.39	316	opera_contig_175796	20141	19	sactipeptide	antismash	NA	Isolate	Roseburia_hominis	TRUE	TRUE	FALSE
TLL14_bin.43_c00266_opera_c...region001	TLL14_bin.43	402	opera_contig_174773	17393	25	sactipeptide	antismash	NA	Novel	NS_643	TRUE	TRUE	FALSE
TLL14_bin.44_c00005_opera_c...region001	TLL14_bin.44	550	opera_contig_176309	20144	18	sactipeptide	antismash	NA	Isolate	Agathobaculum_butyriciproducens	FALSE	TRUE	FALSE
TLL14_bin.59_opera_contig_48.region001	TLL14_bin.59	485	opera_contig_48	20147	22	sactipeptide	antismash	NA	MAG	Enterocloster_sp900541315_SRR3582149_bin.15	TRUE	FALSE	FALSE
TLL14_bin.61_c00009_opera_c...region001	TLL14_bin.61	15948	opera_contig_175960	43222	37	NRPS	antismash	NA	Isolate	Agathobacter_rectale	FALSE	TRUE	FALSE
TLL14_bin.61_c00010_opera_c...region001	TLL14_bin.61	121	opera_contig_175961	12238	12	bacteriocin	antismash	NA	Isolate	Agathobacter_rectale	FALSE	TRUE	FALSE
TLL14_bin.62_c00002_opera_c...region001	TLL14_bin.62	122	opera_contig_175095	20147	21	sactipeptide	antismash	NA	Isolate	Eubacterium_E_hallii_A	TRUE	TRUE	FALSE
TLL14_bin.70_c00027_opera_c...region001	TLL14_bin.70	156	opera_contig_177220	12981	13	sactipeptide	antismash	NA	MAG	Ruminococcus_C_sp000980705	FALSE	FALSE	TRUE
TLL14_bin.75_opera_contig_867.region001	TLL14_bin.75	123	opera_contig_867	10813	7	bacteriocin	antismash	NA	Novel	NS_160	TRUE	FALSE	FALSE
TLL14_bin.75_opera_contig_914.region001	TLL14_bin.75	14309	opera_contig_914	14065	16	terpene	antismash	NA	Novel	NS_160	FALSE	FALSE	TRUE
TLL14_bin.76_c00003_opera_c...region001	TLL14_bin.76	5755	opera_contig_175839	41164	36	T3PKS	antismash	NA	Isolate	Lactobacillus_B_ruminis	FALSE	FALSE	TRUE
TLL14_bin.76_c00003_opera_c...region002	TLL14_bin.76	489	opera_contig_175839	15363	17	bacteriocin	antismash	NA	Isolate	Lactobacillus_B_ruminis	TRUE	FALSE	FALSE
TLL14_bin.76_c00003_opera_c...region003	TLL14_bin.76	482	opera_contig_175839	19070	11	lassopeptide	antismash	NA	Isolate	Lactobacillus_B_ruminis	TRUE	TRUE	FALSE
TLL14_bin.76_c00003_opera_c...region004	TLL14_bin.76	494	opera_contig_175839	18300	17	lassopeptide	antismash	NA	Isolate	Lactobacillus_B_ruminis	TRUE	FALSE	FALSE
TLL14_bin.76_c00003_opera_c...region005	TLL14_bin.76	433	opera_contig_175839	20150	16	lassopeptide	antismash	NA	Isolate	Lactobacillus_B_ruminis	TRUE	FALSE	FALSE
TLL14_bin.82_c00001_opera_c...region001	TLL14_bin.82	347	opera_contig_175777	20144	15	sactipeptide	antismash	NA	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
TLL14_bin.82_c00001_opera_c...region002	TLL14_bin.82	346	opera_contig_175777	10834	8	bacteriocin	antismash	NA	Isolate	Phascolarctobacterium_faecium	FALSE	TRUE	FALSE
TLL14_bin.83_c00030_opera_c...region001	TLL14_bin.83	14372	opera_contig_176326	16626	17	terpene	antismash	NA	Isolate	Parabacteroides_distasonis	TRUE	FALSE	FALSE
TLL14_bin.84_c00012_opera_c...region001	TLL14_bin.84	419	opera_contig_174806	20261	17	sactipeptide	antismash	NA	Isolate	Faecalicatena_faecis	TRUE	TRUE	FALSE
TLL14_bin.84_c00013_opera_c...region001	TLL14_bin.84	5300	opera_contig_174808	27122	25	NRPS	antismash	NA	Isolate	Faecalicatena_faecis	FALSE	FALSE	TRUE
TLL14_bin.89_c00024_opera_c...region001	TLL14_bin.89	124	opera_contig_176091	15337	12	sactipeptide	antismash	NA	MAG	Anaerotignum_sp000436415	FALSE	FALSE	TRUE
TLL14_bin.93_c00001_opera_c...region001	TLL14_bin.93	125	opera_contig_178308	20201	14	sactipeptide	antismash	NA	Isolate	Dialister_sp900343095	FALSE	FALSE	TRUE
TLL14_bin.93_c00001_opera_c...region002	TLL14_bin.93	126	opera_contig_178308	20123	13	lassopeptide	antismash	NA	Isolate	Dialister_sp900343095	TRUE	FALSE	FALSE
TLL15_bin.12_c00046_opera_c...region001	TLL15_bin.12	335	opera_contig_2726	3231	4	sactipeptide	antismash	NA	Isolate	Acidaminococcus_massiliensis	FALSE	TRUE	FALSE
TLL15_bin.12_c00070_opera_c...region001	TLL15_bin.12	14338	opera_contig_73774	19299	18	betalactone	antismash	NA	Isolate	Acidaminococcus_massiliensis	FALSE	TRUE	FALSE
TLL15_bin.13_c00013_opera_c...region001	TLL15_bin.13	471	opera_contig_74004	20159	18	sactipeptide	antismash	NA	Isolate	Allisonella_histaminiformans	TRUE	FALSE	FALSE
TLL15_bin.16_c00002_opera_c...region001	TLL15_bin.16	501	opera_contig_71599	19990	17	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL15_bin.16_c00002_opera_c...region002	TLL15_bin.16	357	opera_contig_71599	20165	12	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL15_bin.16_c00003_opera_c...region001	TLL15_bin.16	131	opera_contig_71600	23590	19	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL15_bin.16_c00003_opera_c...region002	TLL15_bin.16	458	opera_contig_71600	20165	19	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	TRUE	FALSE
TLL15_bin.16_c00004_opera_c...region001	TLL15_bin.16	160	opera_contig_71601	20165	18	lassopeptide	antismash	NA	Isolate	Blautia_A_massiliensis	FALSE	FALSE	TRUE
TLL15_bin.16_c00005_opera_c...region001	TLL15_bin.16	394	opera_contig_71602	19000	16	sactipeptide	antismash	NA	Isolate	Blautia_A_massiliensis	TRUE	FALSE	FALSE
TLL15_bin.2_c00001_opera_c...region001	TLL15_bin.2	125	opera_contig_74056	20201	16	sactipeptide	antismash	NA	Isolate	Dialister_sp900343095	FALSE	FALSE	TRUE
TLL15_bin.21_c00174_opera_c...region001	TLL15_bin.21	5334	opera_contig_71728	20474	10	NRPS	antismash	NA	Isolate	Bilophila_wadsworthia	FALSE	TRUE	FALSE
TLL15_bin.21_c00287_opera_c...region001	TLL15_bin.21	5457	opera_contig_71844	3171	2	NRPS-like	antismash	NA	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
TLL15_bin.25_c00001_opera_c...region001	TLL15_bin.25	397	opera_contig_74152	20144	13	sactipeptide	antismash	NA	Isolate	Acidaminococcus_intestini	TRUE	TRUE	FALSE
TLL15_bin.26_c00095_opera_c...region001	TLL15_bin.26	199	opera_contig_74075	26299	19	thiopeptide	antismash	NA	Isolate	Enterobacter_nimipressuralis	TRUE	TRUE	FALSE
